,Unnamed: 0,id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
469,6936,242166,Red Sky,2014-03-12,"['Action', 'Thriller']",_MyImSqaVLE,"Disgraced Top Gun fighter pilot Butch Masters leads a rogue squad in recovery of a WMD. Masters must navigate a fractured friendship, a love triangle, and must take to the skies to reclaim his military and personal honor.",,"['love triangle', 'middle east', 'fight', 'kidnapping', 'missile', 'pilot', 'honor', 'betrayal', 'mission', 'dog fighting', 'conspiracy', 'attack', 'explosion', 'combat', 'jet', 'military', 'rogue', 'squad', 'wmd']",7.325,45.0,4.7
470,1926,580944,Treehouse,2019-03-01,"['Horror', 'TV Movie']",W7pmTAT7Kus,"Celebu-chef Peter Rake escapes a scandal for a weekend at his family’s isolated vacation home, but there are debts to repay and Peter has to learn the lesson that a woman’s place is anywhere that she chooses to be… if he survives.",,"['horror', 'serial film']",8.676,38.0,5.5
471,18647,83830,Conduct Zero,2002-11-14,"['Drama', 'Comedy', 'Romance']",_JqnMsgUYXo,"When Joong-Pil, the biggest bully in his high-school by far finds himself harboring feelings for a classmate, his entire identity is thrown off balance. Suddenly his smoking, his drinking, his constant swearing and his habit of pushing underclassmen into walls don't seem like good habits anymore. Without his nastiness, who is he? He might just like this girl enough to find out, if he can figure out how.",,[],2.234,15.0,6.5
472,17559,36281,Shara,2003-11-01,['Drama'],VvA4Tbjk8tk,"The Aso family live in the old town of Nara. One Day, Kei, one of the Aso's twin boys suddenly disappears. Five years later seventeen-year old Shun, the remaining twin, is an art student. He now has to move forward with his life, together with his childhood friend, Yu.",,['woman director'],3.7710000000000004,23.0,6.0
473,3746,457842,Arrhythmia,2017-10-12,['Drama'],iYOyAdl4WOM,"Oleg is a young gifted paramedic. His wife Katya works as a nurse at the hospital emergency department. She loves Oleg, but is fed up with him caring more about patients than her. She tells him she wants a divorce. The new head of Oleg’s EMA department is a cold-hearted manager who’s got new strict rules to implement. Oleg couldn’t care less about the rules – he’s got lives to save; his attitude gets him in trouble with the new boss. The crisis at work coincides with the personal life crisis. Caught up between their patients, alcohol-fueled off-shifts, and an evolving health care system, Oleg and Katya have to find the binding force that will keep them together.",,"['nurse', 'alcohol', 'hospital', 'paramedic', 'emergency']",5.492999999999999,82.0,7.3
474,14141,9044,Tristan & Isolde,2006-04-07,"['Drama', 'Romance', 'Adventure', 'Action']",LAJJay0Uv4M,An affair between the second in line to Britain's throne (Franco) and the princess of the feuding Irish (Myles) spells doom for the young lovers.,https://www.youtube.com/watch?v=LAJJay0Uv4M,"['in love with enemy', 'castle', 'lovers', 'hostility', 'revenge', 'murder', 'knight', 'battle', 'middle ages', '6th century']",10.144,613.0,6.7
475,14537,17566,Brave Story,2006-05-22,"['Science Fiction', 'Animation', 'Fantasy']",fJ_xa11-ip8,Jr. High School Student Wataru and his friends like playing in an abandond building and looking for ghosts. However it seems he is not the only one. Another mysterious student Mitsuru shows Wataru that there is a magical door to another world where one can go and get the Goddess of Fortune to grant one wish! When tragedy strikes Wataru's family he decides to open the door for himself.,,"['based on novel or book', 'anime']",6.775,47.0,6.2
476,1310,570132,Battle of the Classes,2019-04-03,"['Comedy', 'Drama', 'Family']",28kCTrzmA_4,"As everyone knows, children make no difference between social classes, skin colors or religions. But then why does Corentin, Paul and Sofia's nine-year-old son, only have friends like him at Bagnolet's school? And when his friends all leave for a private school in Paris, his parents are frightened. From now on, Corentin is the only one in his class. But the only what?",,"['school', 'social class']",12.466,220.0,5.8
477,3442,340442,Pilgrimage,2017-04-23,"['Action', 'Adventure', 'Drama']",FPDIbTvoYXk,In 13th century Ireland a group of monks must escort a sacred relic across an Irish landscape fraught with peril.,https://www.youtube.com/watch?v=MQZ7_Uo0OI0,"['monk', 'ireland', '13th century']",30.134,189.0,5.9
478,19728,68494,Inugami,2001-01-27,"['Horror', 'Thriller', 'Romance']",V9SGGdrQiAY,"Akira, a teacher from Tokyo, has just arrived in a small rural town to begin his new job. Soon after arriving, he meets, and begins to fall for, Miki, a papermaker and part of a large and unusual family. When he learns of an ancient legend that the family carries the curse of the Inugami, or Dog God, he brushes it off as silly superstition. After a series of mysterious deaths, however, the townspeople begin to grow restless, and Akira must confront the truth about Miki and her family.",,[],3.102,12.0,5.0
479,13731,18441,Death of a Ghost Hunter,2007-10-28,"['Horror', 'Thriller']",wI4v9UvXXTw,"Renowned ""ghost hunter"", Carter Simms is paid to conduct a paranormal investigation of a supposedly haunted house. Along with a cameraman, a reporter, and a spiritual advocate, she embarks on a three night journey into terror.",,"['knife', 'ghost', 'supernatural investigation', 'evp', 'mysterious photo', 'menstrual blood']",7.6610000000000005,29.0,4.3
480,3565,371447,Lovesong,2017-02-17,"['Drama', 'Romance']",UqUcDru8plY,"Neglected by her husband, Sarah embarks on an impromptu road trip with her young daughter and her best friend, Mindy. Along the way, the dynamic between the two friends intensifies before circumstances force them apart. Years later, Sarah attempts to rebuild their intimate connection in the days before Mindy’s wedding.",https://www.youtube.com/watch?v=7xbr-l-m-Fo,"['female friendship', 'road trip', 'loneliness', 'wedding', 'unspoken love', 'woman director']",7.348,128.0,5.7
481,17786,27626,Bottom Live 2003: Weapons Grade Y-Fronts Tour,2003-11-24,['Comedy'],ktDjHQy7ShU,"Eddie has locked himself away in the toilet and Richie finds he's been inventing gadgets and only to find himself joining Eddie on a adventure through time and space on-board Eddie's time machine ""The Turdis"" which is a toilet cubicle.",,['stand-up comedy'],4.0,13.0,8.1
482,2810,497713,I'm Losing It,2018-03-08,['Comedy'],L-z_1Q6XNBo,"There's two great loves in Anya's life, her athlete  boyfriend Zhenya and food. Zhenya is not happy how Anya has been gaining weight due to her eating habits and decides to dump her. But Anya doesn't want to give up and decides to get rid of excess weight with the help of Nikolai, an overweight man obsessed with the healthy living.",,[],5.385,67.0,7.0
483,15812,54543,Daddy Long Legs,2005-01-13,"['Drama', 'Romance']",NpQbnh8o810,"The movie tells a story of an orphan girl who by the time reached high school had her education supported by a ""secret admirer"" which she calls... read more Daddy Long-legs. Ten years later, still not knowing the identity of this secret admirer, Ha Ji Won gets herself a job at the local radio station. Still, Daddy Long-legs sends her presents and finds ways to cheer her up as she is adjusting to her new job and her demanding colleague. She soon falls for a guy who works as a Records Clerk at the station and at the same time sets out on a quest to help the previous occupant of the apartment she stays in find her true love before all is too late.",,[],4.101,18.0,6.3
484,8402,297610,Abraham Lincoln Vampire Hunter: The Great Calamity,2012-10-23,"['Animation', 'Fantasy', 'Horror']",hST9NTrUJ-U,"A motion comic follow-up to a chapter from Abraham Lincoln Vampire Hunter novel where Abe's friend, Edgar Allan Poe, tells him the tale of historical Hungarian countess Elizabeth Bathory, often tied to vampire legends due to her brutality.",,['vampire'],6.335,119.0,8.4
485,3860,476719,Garden Party,2017-01-28,"['Animation', 'Comedy']",H8h363r1okM,"In a deserted rich house, a couple of amphibians explore their surroundings and follow their primal instincts.",,['short'],3.7960000000000003,64.0,7.4
486,12926,54384,Our Beloved Month of August,2008-08-21,"['Music', 'Romance']",e0It8Wcb0XM,"In the heart of Portugal, amid the mountains, the month of August is abuzz with people and activity...",,[],2.555,22.0,6.7
487,2433,563741,Amici come prima,2018-12-19,['Comedy'],5fupMnPm0rk,"Cesare Proietti is the esteemed manager of the Relais Colombo, a luxury hotel in Milan. When a group of new Chinese business partners want to revolutionize everything, the hotel owner's daughter, Luciana, decides to fire Cesare. When Cesare discovers Luciana is looking for a caregiver who can look after her father, he decides to dress up as a charming woman to apply for the role.",,[],6.062,178.0,5.5
488,14762,63046,The Battle of Chernobyl,2006-05-05,"['Documentary', 'History']",s9APLXM9Ei8,"On April 26, 1986, a 1,000 feet high flame rises into the sky of the Ukraine. The fourth reactor of the Chernobyl nuclear power plant just exploded. A battle begins in which 500,000 men are engaged throughout the Soviet Union to ""liquidate"" the radioactivity, build the ""sarcophagus"" of the damaged reactor and save the world from a second explosion that would have destroyed half of Europe. Become a reference film, this documentary combines testimonials and unseen footage, tells for the first time the Battle of Chernobyl.",,"['nuclear power plant', 'nuclear explosion', 'disaster', 'mikhail gorbachev', 'nuclear power', 'nuclear catastrophe', 'chernobyl']",6.926,26.0,7.3
489,2314,489418,In Safe Hands,2018-12-05,['Drama'],XgnGpRcJzhg,"Théo is given up for adoption by his biological mother on the very day he is born. After this anonymous birth, the mother has two months to change her mind… Or not. The child welfare services and adoption service spring into action… The former have to take care of the baby and support it during this limbo-like time, this period of uncertainty, while the latter must find a woman to become his adoptive mother. She is called Alice, and she has spent the last ten years fighting to have a child.",,"['europe', 'family', 'foster child']",6.727,285.0,7.5
490,13292,56972,Mi fido di te,2007-02-09,['Comedy'],oWv4Lh7Evec,Two different men living in Milan lose their job at the same time. They will become a funny couple of thieves thanks to the poorest of them that was already a thief.,,[],4.192,161.0,6.7
491,16489,12249,Aaltra,2004-06-23,"['Comedy', 'Drama']",OXmJunroNt4,"In this pitch black comedy the rivalry between two neighbors escalates into an all out war. Through a maintenance error on a tractor they both end up, paralyzed, in a wheelchair. It seems they are doomed to stay together. They no longer focus their rage on each other but on the manufacturer of the tractor, in Helsinki. So get ready for a hilarious wheelchair road movie.",,"['belgium', 'tractor', 'wheelchair user   ', 'love-hate relationship', 'motor sport', 'dark comedy', 'farmer', 'finland', 'road movie']",4.654,35.0,6.9
492,1313,574861,No Filter,2019-04-03,['Comedy'],ghpUWxJCbPk,"Beatrice celebrates with her family the release of her book: she tells about the accident of her husband Frederic. He became blind and without filter - always so funny and seductive, he is totally unpredictable. But this book, hymn-to-life, will turn into a joyful fist because if Beatrice changed the names, each of his friends seeks to find his character. The book awakens secret jealousies, while the group of friends and family pitch.",,[],24.831999999999997,218.0,6.2
494,11862,29314,In Therapy,2009-04-17,"['Romance', 'Drama', 'Comedy']",GQtoYTZnycM,"In Rio de Janeiro, the forty and something years old Mercedes (Lília Cabral) goes to the psychoanalyst and tells the story of her life since she was a girl and lost her mother. Along the three years of analysis, her life changes and she divorces from her husband Gustavo (José Mayer) and has love affairs with the younger Theo (Reynaldo Gianecchini)",,"['brazilian', 'romance']",1.9080000000000001,30.0,6.7
